category,index,url_name,name,gformat,due,start,module_id,course_id,path,data,chapter_mid,graded,visible_to_staff_only,parent,is_split,split_url_name
discussion,190,3c5535ebd8264ec3b76208224ceeba25,Video: Approximate Solutions,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/3c5535ebd8264ec3b76208224ceeba25,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/b8fd2ff2da7a4d93bdca6676e8cf3780/3c5535ebd8264ec3b76208224ceeba25,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,b8fd2ff2da7a4d93bdca6676e8cf3780,false,null
discussion,193,a28bfb53ee464c05bca718832ee613a2,Exercise 2,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/a28bfb53ee464c05bca718832ee613a2,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/e21c61ad732648d3a05dee34141d5edc/a28bfb53ee464c05bca718832ee613a2,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,e21c61ad732648d3a05dee34141d5edc,false,null
discussion,196,3cbdf559b0d14feeb3e135bc1c2ae1d4,Bisection Search Pre-Assessment,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/3cbdf559b0d14feeb3e135bc1c2ae1d4,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/aa70b12b288a4cda8bbcf5e5c4d8d7da/3cbdf559b0d14feeb3e135bc1c2ae1d4,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,true,aa70b12b288a4cda8bbcf5e5c4d8d7da,false,null
discussion,200,608f3f3620d14c0eb712363eb8333861,Video: Bisection Search,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/608f3f3620d14c0eb712363eb8333861,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/e67d98c652c245839061be758ca0b0e1/608f3f3620d14c0eb712363eb8333861,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,e67d98c652c245839061be758ca0b0e1,false,null
discussion,203,ba66e72c95a543619e2f88ee1ce1758b,Exercise: guess my number,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/ba66e72c95a543619e2f88ee1ce1758b,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/d87a9f874a724aba928e34c0e57db72b/ba66e72c95a543619e2f88ee1ce1758b,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,d87a9f874a724aba928e34c0e57db72b,false,null
discussion,206,9f2db0c59ff84b5ab61dbf9c4c95f603,Bisection Search Post-Assessment,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/9f2db0c59ff84b5ab61dbf9c4c95f603,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/4b818526bcc4459ea8b0bb582387efc6/9f2db0c59ff84b5ab61dbf9c4c95f603,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,true,4b818526bcc4459ea8b0bb582387efc6,false,null
discussion,209,db08298fa617450b981ff6f7e0143094,Video: Floats and Fractions,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/db08298fa617450b981ff6f7e0143094,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/ec1b2b1dfb094bbfb62357b0790176b4/db08298fa617450b981ff6f7e0143094,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,ec1b2b1dfb094bbfb62357b0790176b4,false,null
discussion,212,a332b84c79c847a2acaabc8c4481e918,Exercise 3,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/a332b84c79c847a2acaabc8c4481e918,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/fb028a9828034ad19deb9bb37665385c/a332b84c79c847a2acaabc8c4481e918,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,fb028a9828034ad19deb9bb37665385c,false,null
discussion,215,1158f8818d4d482cb04479eb757793f4,Video: Newton-Raphson,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/1158f8818d4d482cb04479eb757793f4,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/62f08cc899344863a1ab678aee506dec/310cce19e3cd48059aa5bdca1a153998/1158f8818d4d482cb04479eb757793f4,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,310cce19e3cd48059aa5bdca1a153998,false,null
discussion,219,79dd12370ce84577adc0dca9c34c3e95,Video: Decomposition and Abstraction,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/79dd12370ce84577adc0dca9c34c3e95,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/a5821ec6203b4bd6abb11395c79a9b3a/79dd12370ce84577adc0dca9c34c3e95,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,a5821ec6203b4bd6abb11395c79a9b3a,false,null
discussion,222,b9f226ad36d846ed8446c98a47a2ca27,Video: Functions and Scope,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/b9f226ad36d846ed8446c98a47a2ca27,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/6fdcfa9804964356843b3e3f7b4981d6/b9f226ad36d846ed8446c98a47a2ca27,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,6fdcfa9804964356843b3e3f7b4981d6,false,null
discussion,225,b414f41c760041d2afbd1ef600521567,Exercise 1,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/b414f41c760041d2afbd1ef600521567,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/2f571a585a7b491a9537d6091d517ead/b414f41c760041d2afbd1ef600521567,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,2f571a585a7b491a9537d6091d517ead,false,null
discussion,228,b5a9727fbafd443880c6e22e6856a6f9,Exercise: square,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/b5a9727fbafd443880c6e22e6856a6f9,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/434a51d4a075406f88f42917d943c278/b5a9727fbafd443880c6e22e6856a6f9,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,434a51d4a075406f88f42917d943c278,false,null
discussion,231,44e2508569e54d3b885c821f196f4b65,Exercise: eval quadratic,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/44e2508569e54d3b885c821f196f4b65,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/5a1bf9fe96e04ed9860e853c8fc7985a/44e2508569e54d3b885c821f196f4b65,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,5a1bf9fe96e04ed9860e853c8fc7985a,false,null
discussion,234,59cf0f575a8840ae99a0f5941cf094b7,Video: Calling Functions,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/59cf0f575a8840ae99a0f5941cf094b7,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/eaa12feac69d41b5b0a51bd8f71402c1/59cf0f575a8840ae99a0f5941cf094b7,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,eaa12feac69d41b5b0a51bd8f71402c1,false,null
discussion,237,7ab7fc9aebc743bca844a32d62c0db60,Exercise 2,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/7ab7fc9aebc743bca844a32d62c0db60,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/48b18cbf64244224986d1b4ac5fa0de6/7ab7fc9aebc743bca844a32d62c0db60,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,48b18cbf64244224986d1b4ac5fa0de6,false,null
discussion,240,6fccfa430f68496b9c996d65d03d5697,Exercise 3,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/6fccfa430f68496b9c996d65d03d5697,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/580d88c0cf524e4fbde9a37c70c4952e/6fccfa430f68496b9c996d65d03d5697,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,580d88c0cf524e4fbde9a37c70c4952e,false,null
discussion,243,4bba71e26a1740518924cd76bb3d187f,Exercise 4,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/4bba71e26a1740518924cd76bb3d187f,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/5596d499847f4f9f8c65727142c58478/4bba71e26a1740518924cd76bb3d187f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,5596d499847f4f9f8c65727142c58478,false,null
discussion,246,12dab1053daf4a0c89a44371b8ef3e28,Keyword Arguments,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/12dab1053daf4a0c89a44371b8ef3e28,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/16aeeb5bddfa47df9cd1b02414831e8d/12dab1053daf4a0c89a44371b8ef3e28,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,16aeeb5bddfa47df9cd1b02414831e8d,false,null
discussion,249,0dea4471507247b8ae935be6fe776e84,Video: Specification,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/0dea4471507247b8ae935be6fe776e84,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/5b90c509931a4e779a9910800e79aa8a/0dea4471507247b8ae935be6fe776e84,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,5b90c509931a4e779a9910800e79aa8a,false,null
discussion,252,8b86b39bc36346fdbf8b058e8fbf7ab1,Exercise 5,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/8b86b39bc36346fdbf8b058e8fbf7ab1,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/ae681c51eb22456e95c88608b9c87001/8b86b39bc36346fdbf8b058e8fbf7ab1,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,ae681c51eb22456e95c88608b9c87001,false,null
discussion,255,f2d917a52d08485ab7c2e1a76893f4ae,Exercise 6,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/f2d917a52d08485ab7c2e1a76893f4ae,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/bddd2eb375d84c199fcf210603ad3b53/f2d917a52d08485ab7c2e1a76893f4ae,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,bddd2eb375d84c199fcf210603ad3b53,false,null
discussion,258,817681e6534849c290c6ab3f3f874336,Exercise: fourth power,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/817681e6534849c290c6ab3f3f874336,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/ef412f1bdebd43ca8c053210f2971c95/817681e6534849c290c6ab3f3f874336,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,ef412f1bdebd43ca8c053210f2971c95,false,null
discussion,261,337a9a4882ed4fdc83831cfceabb2953,Exercise: odd,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/337a9a4882ed4fdc83831cfceabb2953,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/5b184f9fea6840bd8f62cab3b21a355c/337a9a4882ed4fdc83831cfceabb2953,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,5b184f9fea6840bd8f62cab3b21a355c,false,null
discussion,264,10ae07d0a1104798b4bec60270e15ed5,Video: Iteration vs Recursion,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/10ae07d0a1104798b4bec60270e15ed5,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/dcf39ce3a6624c2d98eace2ee54a46e9/10ae07d0a1104798b4bec60270e15ed5,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,dcf39ce3a6624c2d98eace2ee54a46e9,false,null
discussion,267,6f6cf45281a1414a8666959a45d8c7fb,Exercise: power iter,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/6f6cf45281a1414a8666959a45d8c7fb,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/8880dc55c455477ab225fbf47c95c170/6f6cf45281a1414a8666959a45d8c7fb,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,8880dc55c455477ab225fbf47c95c170,false,null
discussion,270,e2d771648aa645d78e8bb0fef86ef3b1,Exercise: power recur,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/e2d771648aa645d78e8bb0fef86ef3b1,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/6d9f9bd4ee42413b9dc0633a978ae8ea/e2d771648aa645d78e8bb0fef86ef3b1,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,6d9f9bd4ee42413b9dc0633a978ae8ea,false,null
discussion,273,623cb3ec3f684d6d89db7a165bd86a45,Video: Inductive Reasoning,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/623cb3ec3f684d6d89db7a165bd86a45,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/f997b77fd3c246b6baca408bda67261f/623cb3ec3f684d6d89db7a165bd86a45,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,f997b77fd3c246b6baca408bda67261f,false,null
discussion,276,816ded8c75154dcab6a792b4c83c837f,Video: Towers of Hanoi,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/816ded8c75154dcab6a792b4c83c837f,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/6aefed4aa45649968a98a7c1c0b331d6/816ded8c75154dcab6a792b4c83c837f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,6aefed4aa45649968a98a7c1c0b331d6,false,null
discussion,279,39dab6273c514753bd69010180eb7657,Exercise: gcd iter,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/39dab6273c514753bd69010180eb7657,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/4b2f34b5dfd54f94acba830c484dd207/39dab6273c514753bd69010180eb7657,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,4b2f34b5dfd54f94acba830c484dd207,false,null
discussion,282,c1b91168a6ec4fa091b1ebc5e2627e68,Exercise: gcd recur,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/c1b91168a6ec4fa091b1ebc5e2627e68,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/f9cfee130c9c4d46af20ea924d50f557/c1b91168a6ec4fa091b1ebc5e2627e68,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,f9cfee130c9c4d46af20ea924d50f557,false,null
discussion,285,582dfa870bb14bfaa8f7c57025cac826,Video: Fibonacci,Finger Exercises,2021-08-04T23:30:00Z,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/discussion/582dfa870bb14bfaa8f7c57025cac826,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/38007cdb67c44b46b124cdbce33510b5/68ba23d81fb64c96b7d787394b935074/582dfa870bb14bfaa8f7c57025cac826,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,true,null,68ba23d81fb64c96b7d787394b935074,false,null
